name_product,discription_product,colors_product,price_product,catégorie
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/9dcf72b1-2867-4639-abe7-bfe683bc0adf/air-jordan-xxxv-sisterhood-basketball-shoe-1hWNQd.jpg,Air Jordan XXXV "Sisterhood"Basketball Shoe,Basketball Shoe,1 Colour,MAD 2.239,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/42540f22-e045-480d-9ef4-cd71086f1b30/jordan-delta-shoe-GgsBzK.jpg,Jordan DeltaMen's Shoe,Men's Shoe,1 Colour,MAD 1.699,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/a5364e13-0b0f-4d20-9f36-1530fea62ee8/jordan-mars-270-shoe-15qKxn.jpg,Jordan Mars 270Men's Shoe,Men's Shoe,1 Colour,MAD 2.179,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/665312d9-1fb0-4296-9342-18d676851059/jordan-crater-slide-wFsRQX.jpg,Jordan CraterSlide,Slide,1 Colour,MAD 969,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/i1-f3c2258b-b628-4334-9509-8909b08bbab0/jordan-jumpman-2020-basketball-shoe-QK68fT.jpg,Jordan Jumpman 2020Men's Basketball Shoe,Men's Basketball Shoe,1 Colour,MAD 1.339,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/77d2e347-7c75-482d-a0e9-419ce78a8ff6/jordan-crater-shoe-p61WJx.jpg,Jordan CraterShoe,Shoe,1 Colour,MAD 1.819,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/8879793d-482d-4500-96fe-71bab1945d67/jordan-max-200-shoe-sqSPsZ.jpg,Jordan Max 200Men's Shoe,Men's Shoe,2 Colours,MAD 1.579,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/9722b8d5-eb99-45b3-873c-2f61cf74a6b0/jordan-why-not-zer04-facetasm-basketball-shoe.jpg,Jordan 'Why Not?' Zer0.4 x FacetasmBasketball Shoe,Basketball Shoe,1 Colour,MAD 1.819,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/imjbezq618ipbljomw6k/jordan-mars-270-shoe-zBZm3j.jpg,Jordan Mars 270Men's Shoe,Men's Shoe,1 Colour,MAD 1.939,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/220d3232-37b3-4f1e-8ec6-d0094ac7dae2/air-jordan-1-high-zoom-shoe.jpg,Air Jordan 1 High ZoomMen's Shoe,Men's Shoe,1 Colour,MAD 2.119,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/db812989-a97b-4bb2-8c40-a0b7b78b7c96/jordan-break-se-slide-bPJXGZ.jpg,Jordan Break SESlide,Slide,1 Colour,MAD 359,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/20e41249-24a8-4fff-af0f-391d390dd377/jordan-delta-breathe-chinese-new-year-shoe-84tn62.jpg,Jordan Delta Breathe 'Chinese New Year'Men's Shoe,Men's Shoe,1 Colour,MAD 1.819,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/8dd4d1f0-2b27-4d9b-86a4-9542e5dbd6a2/jordan-zoom-92-shoe-8s2947.jpg,Jordan Zoom '92Men's Shoe,Men's Shoe,1 Colour,MAD 1.819,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/7103f1a8-880c-4e6c-a975-b45dd4d3665e/jordan-delta-shoe-d0x0Qj.jpg,Jordan DeltaMen's Shoe,Men's Shoe,1 Colour,MAD 1.579,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/e2c87163-1811-497a-8014-5ba00203a971/jordan-delta-shoe-m2rdCR.jpg,Jordan DeltaMen's Shoe,Men's Shoe,1 Colour,MAD 1.579,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/daae9315-e66a-4f7a-bcbf-346c402dca78/jordan-why-not-zer03-se-basketball-shoe-6rFm1r.jpg,Jordan 'Why Not?' Zer0.3 SEMen's Basketball Shoe,Men's Basketball Shoe,3 Colours,MAD 1.699,Men's Jordan Shoes(39)
